city,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
Plymouth,Pennsylvania,41.24036,-75.94464,1,place,,,,,Plymouth,PA,"Luzerne County",18651,US,"TIGER/Line® dataset from the US Census Bureau"
Shickshinny,Pennsylvania,41.151321,-76.108103,1,place,,,,,Shickshinny,PA,"Luzerne County",18655,US,"TIGER/Line® dataset from the US Census Bureau"
"Sugar Notch",Pennsylvania,41.197027,-75.928254,0.8,place,,,,,"Sugar Notch",PA,"Luzerne County",18706,US,"TIGER/Line® dataset from the US Census Bureau"
"White Haven",Pennsylvania,41.06064,-75.77408,1,place,,,,,"White Haven",PA,"Luzerne County",18661,US,"TIGER/Line® dataset from the US Census Bureau"
"Wilkes Barre",Pennsylvania,41.272248,-75.880146,1,place,,,,,Wilkes-Barre,PA,"Luzerne County",18767,US,"TIGER/Line® dataset from the US Census Bureau"
Wyoming,Pennsylvania,41.31175,-75.83742,1,place,,,,,Wyoming,PA,"Luzerne County",18644,US,"TIGER/Line® dataset from the US Census Bureau"
Athens,Pennsylvania,41.9573,-76.518,1,place,,,,,Athens,PA,"Bradford County",18810,US,"TIGER/Line® dataset from the US Census Bureau"
Canton,Pennsylvania,41.639449,-76.84143,1,place,,,,,Canton,PA,"Bradford County",17724,US,"TIGER/Line® dataset from the US Census Bureau"
Monroeton,Pennsylvania,41.713484,-76.487176,1,place,,,,,Monroeton,PA,"Bradford County",18832,US,"TIGER/Line® dataset from the US Census Bureau"
"New Albany",Pennsylvania,41.599586,-76.442518,1,place,,,,,"New Albany",PA,"Bradford County",18833,US,"TIGER/Line® dataset from the US Census Bureau"
Sayre,Pennsylvania,41.97819,-76.599403,1,place,,,,,Sayre,PA,"Bradford County",18840,US,"TIGER/Line® dataset from the US Census Bureau"
Towanda,Pennsylvania,41.76758,-76.44272,1,place,,,,,Towanda,PA,"Bradford County",18848,US,"TIGER/Line® dataset from the US Census Bureau"
Troy,Pennsylvania,41.788389,-76.837246,1,place,,,,,Troy,PA,"Bradford County",16947,US,"TIGER/Line® dataset from the US Census Bureau"
Austin,Pennsylvania,41.615099,-77.957975,1,place,,,,,Austin,PA,"Potter County",16720,US,"TIGER/Line® dataset from the US Census Bureau"
Coudersport,Pennsylvania,41.776165,-77.956692,1,place,,,,,Coudersport,PA,"Potter County",16915,US,"TIGER/Line® dataset from the US Census Bureau"
Galeton,Pennsylvania,41.733379,-77.644214,1,place,,,,,Galeton,PA,"Potter County",16922,US,"TIGER/Line® dataset from the US Census Bureau"
Roulette,Pennsylvania,41.78007,-78.1539,1,place,,,,,Roulette,PA,"Potter County",16746,US,"TIGER/Line® dataset from the US Census Bureau"
"Shingle House",Pennsylvania,41.963791,-78.188866,1,place,,,,,Shinglehouse,PA,"Potter County",16748,US,"TIGER/Line® dataset from the US Census Bureau"
Ulysses,Pennsylvania,41.843678,-77.75736,1,place,,,,,Ulysses,PA,"Potter County",16948,US,"TIGER/Line® dataset from the US Census Bureau"
Avella,Pennsylvania,40.27507,-80.46062,1,place,,,,,Avella,PA,"Washington County",15312,US,"TIGER/Line® dataset from the US Census Bureau"
Bentleyville,Pennsylvania,40.11674,-80.00839,1,place,,,,,Bentleyville,PA,"Washington County",15314,US,"TIGER/Line® dataset from the US Census Bureau"
Burgettstown,Pennsylvania,40.382141,-80.404366,1,place,,,,,Burgettstown,PA,"Washington County",15021,US,"TIGER/Line® dataset from the US Census Bureau"
California,Pennsylvania,40.046955,-79.894985,1,place,,,,,California,PA,"Washington County",15419,US,"TIGER/Line® dataset from the US Census Bureau"
Canonsburg,Pennsylvania,40.26257,-80.18728,1,place,,,,,Canonsburg,PA,"Washington County",15317,US,"TIGER/Line® dataset from the US Census Bureau"
Charleroi,Pennsylvania,40.135834,-79.932907,1,place,,,,,Charleroi,PA,"Washington County",15022,US,"TIGER/Line® dataset from the US Census Bureau"
Claysville,Pennsylvania,40.11785,-80.41034,1,place,,,,,Claysville,PA,"Washington County",15323,US,"TIGER/Line® dataset from the US Census Bureau"
Donora,Pennsylvania,40.179896,-79.868392,1,place,,,,,Donora,PA,"Washington County",15033,US,"TIGER/Line® dataset from the US Census Bureau"
Houston,Pennsylvania,40.24646,-80.21145,1,place,,,,,Houston,PA,"Washington County",15342,US,"TIGER/Line® dataset from the US Census Bureau"
McDonald,Pennsylvania,40.358657,-80.243904,0.8,place,,,,,"Mc Donald",PA,"Washington County",15057,US,"TIGER/Line® dataset from the US Census Bureau"
McDonald,Pennsylvania,40.358657,-80.243904,0.8,place,,,,,"Mc Donald",PA,"Washington County",15057,US,"TIGER/Line® dataset from the US Census Bureau"
Midway,Pennsylvania,40.368121,-80.289382,1,place,,,,,Midway,PA,"Washington County",15060,US,"TIGER/Line® dataset from the US Census Bureau"
Millsboro,Pennsylvania,39.98674,-79.99366,1,place,,,,,Millsboro,PA,"Washington County",15348,US,"TIGER/Line® dataset from the US Census Bureau"
"Monongahela City",Pennsylvania,40.20313,-79.92616,1,place,,,,,Monongahela,PA,"Washington County",15063,US,"TIGER/Line® dataset from the US Census Bureau"
Roscoe,Pennsylvania,40.080713,-79.862734,1,place,,,,,Roscoe,PA,"Washington County",15477,US,"TIGER/Line® dataset from the US Census Bureau"
Washington,Pennsylvania,40.135391,-80.146709,1,place,,,,,Washington,PA,"Washington County",15301,US,"TIGER/Line® dataset from the US Census Bureau"
"West Alexander",Pennsylvania,40.54851,-78.095064,0.67,place,,,,,Alexandria,PA,"Huntingdon County",16611,US,"TIGER/Line® dataset from the US Census Bureau"
Avonmore,Pennsylvania,40.497049,-79.489055,1,place,,,,,Avonmore,PA,"Westmoreland County",15618,US,"TIGER/Line® dataset from the US Census Bureau"
Bolivar,Pennsylvania,40.348279,-79.15321,1,place,,,,,Bolivar,PA,"Westmoreland County",15923,US,"TIGER/Line® dataset from the US Census Bureau"
Delmont,Pennsylvania,40.41312,-79.57032,1,place,,,,,Delmont,PA,"Westmoreland County",15626,US,"TIGER/Line® dataset from the US Census Bureau"
Derry,Pennsylvania,40.33396,-79.29976,1,place,,,,,Derry,PA,"Westmoreland County",15627,US,"TIGER/Line® dataset from the US Census Bureau"
Export,Pennsylvania,40.429723,-79.634789,1,place,,,,,Export,PA,"Westmoreland County",15632,US,"TIGER/Line® dataset from the US Census Bureau"
Greensburg,Pennsylvania,40.315028,-79.535741,1,place,,,,,Greensburg,PA,"Westmoreland County",15601,US,"TIGER/Line® dataset from the US Census Bureau"
Herminie,Pennsylvania,40.26323,-79.71382,1,place,,,,,Herminie,PA,"Westmoreland County",15637,US,"TIGER/Line® dataset from the US Census Bureau"
Irwin,Pennsylvania,40.32451,-79.70115,1,place,,,,,Irwin,PA,"Westmoreland County",15642,US,"TIGER/Line® dataset from the US Census Bureau"
Jeannette,Pennsylvania,40.32812,-79.61532,1,place,,,,,Jeannette,PA,"Westmoreland County",15644,US,"TIGER/Line® dataset from the US Census Bureau"
Latrobe,Pennsylvania,40.32118,-79.37948,1,place,,,,,Latrobe,PA,"Westmoreland County",15650,US,"TIGER/Line® dataset from the US Census Bureau"
Ligonier,Pennsylvania,40.271322,-79.251145,1,place,,,,,Ligonier,PA,"Westmoreland County",15658,US,"TIGER/Line® dataset from the US Census Bureau"
Manor,Pennsylvania,40.339497,-79.660846,1,place,,,,,Manor,PA,"Westmoreland County",15665,US,"TIGER/Line® dataset from the US Census Bureau"
Monessen,Pennsylvania,40.14841,-79.88783,1,place,,,,,Monessen,PA,"Westmoreland County",15062,US,"TIGER/Line® dataset from the US Census Bureau"
"Mount Pleasant",Pennsylvania,40.161024,-79.509814,1,place,,,,,"Mount Pleasant",PA,"Westmoreland County",15666,US,"TIGER/Line® dataset from the US Census Bureau"
"New Florence",Pennsylvania,40.326182,-79.101925,1,place,,,,,"New Florence",PA,"Westmoreland County",15944,US,"TIGER/Line® dataset from the US Census Bureau"
"New Kensington",Pennsylvania,40.557925,-79.726079,1,place,,,,,"New Kensington",PA,"Westmoreland County",15068,US,"TIGER/Line® dataset from the US Census Bureau"
"Penn Station",Pennsylvania,40.32896,-79.64115,1,place,,,,,Penn,PA,"Westmoreland County",15675,US,"TIGER/Line® dataset from the US Census Bureau"
Scottdale,Pennsylvania,40.10035,-79.58698,1,place,,,,,Scottdale,PA,"Westmoreland County",15683,US,"TIGER/Line® dataset from the US Census Bureau"
Smithton,Pennsylvania,40.155299,-79.738092,1,place,,,,,Smithton,PA,"Westmoreland County",15479,US,"TIGER/Line® dataset from the US Census Bureau"
Suterville,Pennsylvania,41.490353,-76.408553,0.53,place,,,,,Satterfield,PA,"Sullivan County",18614,US,"TIGER/Line® dataset from the US Census Bureau"
Trafford,Pennsylvania,40.38562,-79.75893,1,place,,,,,Trafford,PA,"Westmoreland County",15085,US,"TIGER/Line® dataset from the US Census Bureau"
Vandergrift,Pennsylvania,40.60284,-79.56477,1,place,,,,,Vandergrift,PA,"Westmoreland County",15690,US,"TIGER/Line® dataset from the US Census Bureau"
"West Newton",Pennsylvania,40.201808,-79.727237,1,place,,,,,"West Newton",PA,"Westmoreland County",15089,US,"TIGER/Line® dataset from the US Census Bureau"
Yukon,Pennsylvania,40.222685,-79.691067,1,place,,,,,Yukon,PA,"Westmoreland County",15698,US,"TIGER/Line® dataset from the US Census Bureau"
Bakerton,Pennsylvania,0,0,0,,,,,,,,,,,
Barnesboro,Pennsylvania,40.658721,-78.794582,1,place,,,,,Barnesboro,PA,"Cambria County",15714,US,"TIGER/Line® dataset from the US Census Bureau"
Beaverdale,Pennsylvania,40.317338,-78.70086,1,place,,,,,Beaverdale,PA,"Cambria County",15921,US,"TIGER/Line® dataset from the US Census Bureau"
Blandburg,Pennsylvania,40.684687,-78.413712,1,place,,,,,Blandburg,PA,"Cambria County",16619,US,"TIGER/Line® dataset from the US Census Bureau"
Carrolltown,Pennsylvania,40.583025,-78.728455,1,place,,,,,Carrolltown,PA,"Cambria County",15722,US,"TIGER/Line® dataset from the US Census Bureau"
Cassandra,Pennsylvania,40.40868,-78.64057,1,place,,,,,Cassandra,PA,"Cambria County",15925,US,"TIGER/Line® dataset from the US Census Bureau"
Cresson,Pennsylvania,40.470718,-78.58946,1,place,,,,,Cresson,PA,"Cambria County",16630,US,"TIGER/Line® dataset from the US Census Bureau"
Dunlo,Pennsylvania,40.293935,-78.719217,1,place,,,,,Dunlo,PA,"Cambria County",15930,US,"TIGER/Line® dataset from the US Census Bureau"
Ebensburg,Pennsylvania,40.459581,-78.771875,1,place,,,,,Ebensburg,PA,"Cambria County",15931,US,"TIGER/Line® dataset from the US Census Bureau"
Emeigh,Pennsylvania,40.69479,-78.78697,1,place,,,,,Emeigh,PA,"Cambria County",15738,US,"TIGER/Line® dataset from the US Census Bureau"
Gallitzin,Pennsylvania,40.507567,-78.576208,1,place,,,,,Gallitzin,PA,"Cambria County",16641,US,"TIGER/Line® dataset from the US Census Bureau"
Hastings,Pennsylvania,40.66507,-78.71225,1,place,,,,,Hastings,PA,"Cambria County",16646,US,"TIGER/Line® dataset from the US Census Bureau"
Johnstown,Pennsylvania,40.328742,-78.914292,1,place,,,,,Johnstown,PA,"Cambria County",15901,US,"TIGER/Line® dataset from the US Census Bureau"
Lilly,Pennsylvania,40.427588,-78.639257,1,place,,,,,Lilly,PA,"Cambria County",15938,US,"TIGER/Line® dataset from the US Census Bureau"
Nanty-Glo,Pennsylvania,40.47229,-78.83336,1,place,,,,,"Nanty Glo",PA,"Cambria County",15943,US,"TIGER/Line® dataset from the US Census Bureau"
Patton,Pennsylvania,40.633518,-78.608257,1,place,,,,,Patton,PA,"Cambria County",16668,US,"TIGER/Line® dataset from the US Census Bureau"
Portage,Pennsylvania,40.38868,-78.67224,1,place,,,,,Portage,PA,"Cambria County",15946,US,"TIGER/Line® dataset from the US Census Bureau"
Portage,Pennsylvania,40.38868,-78.67224,1,place,,,,,Portage,PA,"Cambria County",15946,US,"TIGER/Line® dataset from the US Census Bureau"
"South Fork",Pennsylvania,40.3673,-78.79141,1,place,,,,,"South Fork",PA,"Cambria County",15956,US,"TIGER/Line® dataset from the US Census Bureau"
Spangle,Pennsylvania,40.63513,-78.769185,0.67,place,,,,,Spangler,PA,"Cambria County",15775,US,"TIGER/Line® dataset from the US Census Bureau"
Summerhill,Pennsylvania,41.092307,-76.254379,0.8,place,,,,,"Summer Hill",PA,"Columbia County",18603,US,"TIGER/Line® dataset from the US Census Bureau"
Bedford,Pennsylvania,39.95464,-78.574759,1,place,,,,,Bedford,PA,"Bedford County",15522,US,"TIGER/Line® dataset from the US Census Bureau"
Everett,Pennsylvania,39.966962,-78.458753,1,place,,,,,Everett,PA,"Bedford County",15537,US,"TIGER/Line® dataset from the US Census Bureau"
Hyndman,Pennsylvania,39.82314,-78.71807,1,place,,,,,Hyndman,PA,"Bedford County",15545,US,"TIGER/Line® dataset from the US Census Bureau"
Saxton,Pennsylvania,40.201876,-78.252528,1,place,,,,,Saxton,PA,"Bedford County",16678,US,"TIGER/Line® dataset from the US Census Bureau"
"Belle Vernon",Pennsylvania,40.12507,-79.86644,1,place,,,,,"Belle Vernon",PA,"Fayette County",15012,US,"TIGER/Line® dataset from the US Census Bureau"
Brownsville,Pennsylvania,40.008601,-79.918268,1,place,,,,,Brownsville,PA,"Fayette County",15417,US,"TIGER/Line® dataset from the US Census Bureau"
Connellsville,Pennsylvania,40.01785,-79.58948,1,place,,,,,Connellsville,PA,"Fayette County",15425,US,"TIGER/Line® dataset from the US Census Bureau"
Dawson,Pennsylvania,40.04702,-79.65448,1,place,,,,,Dawson,PA,"Fayette County",15428,US,"TIGER/Line® dataset from the US Census Bureau"
Dunbar,Pennsylvania,39.97785,-79.61448,1,place,,,,,Dunbar,PA,"Fayette County",15431,US,"TIGER/Line® dataset from the US Census Bureau"
Fairchange,Pennsylvania,40.705896,-78.003616,0.6,place,,,,,"Pennsylvania Furnace",PA,"Huntingdon County",16865,US,"TIGER/Line® dataset from the US Census Bureau"
"Fayette City",Pennsylvania,40.066729,-79.844514,1,place,,,,,"Fayette City",PA,"Fayette County",15438,US,"TIGER/Line® dataset from the US Census Bureau"
McClellandtown,Pennsylvania,39.879798,-79.881162,0.8,place,,,,,"Mc Clellandtown",PA,"Fayette County",15458,US,"TIGER/Line® dataset from the US Census Bureau"
Masontown,Pennsylvania,39.84674,-79.89978,1,place,,,,,Masontown,PA,"Fayette County",15461,US,"TIGER/Line® dataset from the US Census Bureau"
"New Salem",Pennsylvania,39.950182,-79.832679,1,place,,,,,"New Salem",PA,"Fayette County",15468,US,"TIGER/Line® dataset from the US Census Bureau"
Perryopolis,Pennsylvania,40.064564,-79.775594,1,place,,,,,Perryopolis,PA,"Fayette County",15473,US,"TIGER/Line® dataset from the US Census Bureau"
"Point Marion",Pennsylvania,39.73897,-79.89867,1,place,,,,,"Point Marion",PA,"Fayette County",15474,US,"TIGER/Line® dataset from the US Census Bureau"
Uniontown,Pennsylvania,39.944884,-79.770063,1,place,,,,,Uniontown,PA,"Fayette County",15401,US,"TIGER/Line® dataset from the US Census Bureau"
Bellefonte,Pennsylvania,40.897823,-77.773188,1,place,,,,,Bellefonte,PA,"Centre County",16823,US,"TIGER/Line® dataset from the US Census Bureau"
"Center Hall",Pennsylvania,40.797564,-79.578658,0.8,place,,,,,"Center Hill",PA,"Armstrong County",16201,US,"TIGER/Line® dataset from the US Census Bureau"
Philipsburg,Pennsylvania,40.829329,-78.181338,1,place,,,,,Philipsburg,PA,"Centre County",16866,US,"TIGER/Line® dataset from the US Census Bureau"
"Snow Shoe",Pennsylvania,41.03089,-77.94945,1,place,,,,,"Snow Shoe",PA,"Centre County",16874,US,"TIGER/Line® dataset from the US Census Bureau"
"State College",Pennsylvania,40.77893,-77.841359,1,place,,,,,"State College",PA,"Centre County",16801,US,"TIGER/Line® dataset from the US Census Bureau"
Benton,Pennsylvania,41.218998,-76.395426,1,place,,,,,Benton,PA,"Columbia County",17814,US,"TIGER/Line® dataset from the US Census Bureau"
Berwick,Pennsylvania,41.056142,-76.299844,1,place,,,,,Berwick,PA,"Columbia County",18603,US,"TIGER/Line® dataset from the US Census Bureau"
Bloomsburg,Pennsylvania,41.005609,-76.430563,1,place,,,,,Bloomsburg,PA,"Columbia County",17815,US,"TIGER/Line® dataset from the US Census Bureau"
Catawissa,Pennsylvania,40.95203,-76.45967,1,place,,,,,Catawissa,PA,"Columbia County",17820,US,"TIGER/Line® dataset from the US Census Bureau"
Berlin,Pennsylvania,39.942768,-78.981234,1,place,,,,,Berlin,PA,"Somerset County",15530,US,"TIGER/Line® dataset from the US Census Bureau"
Boswell,Pennsylvania,40.16147,-79.02892,1,place,,,,,Boswell,PA,"Somerset County",15531,US,"TIGER/Line® dataset from the US Census Bureau"
Confluence,Pennsylvania,39.824325,-79.306409,1,place,,,,,Confluence,PA,"Somerset County",15424,US,"TIGER/Line® dataset from the US Census Bureau"
Hooversville,Pennsylvania,40.155129,-78.916785,1,place,,,,,Hooversville,PA,"Somerset County",15936,US,"TIGER/Line® dataset from the US Census Bureau"
Meyersdale,Pennsylvania,39.81369,-79.02475,1,place,,,,,Meyersdale,PA,"Somerset County",15552,US,"TIGER/Line® dataset from the US Census Bureau"
Rockwood,Pennsylvania,39.955145,-79.141476,1,place,,,,,Rockwood,PA,"Somerset County",15557,US,"TIGER/Line® dataset from the US Census Bureau"
Somerset,Pennsylvania,39.990045,-79.08745,1,place,,,,,Somerset,PA,"Somerset County",15501,US,"TIGER/Line® dataset from the US Census Bureau"
Windber,Pennsylvania,40.180418,-78.829021,1,place,,,,,Windber,PA,"Somerset County",15963,US,"TIGER/Line® dataset from the US Census Bureau"
Bethlehem,Pennsylvania,40.58883,-75.351958,1,place,,,,,Bethlehem,PA,"Northampton County",18015,US,"TIGER/Line® dataset from the US Census Bureau"
"Big Run",Pennsylvania,40.970448,-78.875799,1,place,,,,,"Big Run",PA,"Jefferson County",15715,US,"TIGER/Line® dataset from the US Census Bureau"
Brockwayville,Pennsylvania,40.705896,-78.003616,0.6,place,,,,,"Pennsylvania Furnace",PA,"Huntingdon County",16865,US,"TIGER/Line® dataset from the US Census Bureau"
Brookville,Pennsylvania,41.162735,-79.081609,1,place,,,,,Brookville,PA,"Jefferson County",15825,US,"TIGER/Line® dataset from the US Census Bureau"
Pulaski,Pennsylvania,41.087533,-80.472593,1,place,,,,,Pulaski,PA,"Lawrence County",16143,US,"TIGER/Line® dataset from the US Census Bureau"
Punxsutawney,Pennsylvania,40.944538,-78.979845,1,place,,,,,Punxsutawney,PA,"Jefferson County",15767,US,"TIGER/Line® dataset from the US Census Bureau"
Reynoldsville,Pennsylvania,41.095556,-78.886154,1,place,,,,,Reynoldsville,PA,"Jefferson County",15851,US,"TIGER/Line® dataset from the US Census Bureau"
Summerville,Pennsylvania,41.11618,-79.18671,1,place,,,,,Summerville,PA,"Jefferson County",15864,US,"TIGER/Line® dataset from the US Census Bureau"
Sykesville,Pennsylvania,41.047897,-78.819682,1,place,,,,,Sykesville,PA,"Jefferson County",15865,US,"TIGER/Line® dataset from the US Census Bureau"
Birdsboro,Pennsylvania,40.26454,-75.80409,1,place,,,,,Birdsboro,PA,"Berks County",19508,US,"TIGER/Line® dataset from the US Census Bureau"
Boyertown,Pennsylvania,40.33371,-75.63741,1,place,,,,,Boyertown,PA,"Berks County",19512,US,"TIGER/Line® dataset from the US Census Bureau"
Fleetwood,Pennsylvania,40.45398,-75.81798,1,place,,,,,Fleetwood,PA,"Berks County",19522,US,"TIGER/Line® dataset from the US Census Bureau"
Hamburg,Pennsylvania,40.55565,-75.98188,1,place,,,,,Hamburg,PA,"Berks County",19526,US,"TIGER/Line® dataset from the US Census Bureau"
Kutztown,Pennsylvania,40.53907,-75.781445,1,place,,,,,Kutztown,PA,"Berks County",19530,US,"TIGER/Line® dataset from the US Census Bureau"
Mohnton,Pennsylvania,40.28593,-75.98438,1,place,,,,,Mohnton,PA,"Berks County",19540,US,"TIGER/Line® dataset from the US Census Bureau"
Reading,Pennsylvania,40.357242,-75.940153,1,place,,,,,Reading,PA,"Berks County",19601,US,"TIGER/Line® dataset from the US Census Bureau"
Robesonia,Pennsylvania,40.35176,-76.13439,1,place,,,,,Robesonia,PA,"Berks County",19551,US,"TIGER/Line® dataset from the US Census Bureau"
Shillington,Pennsylvania,40.30787,-75.96549,0.9,place,,,,,Shillington,PA,"Berks County",19607,US,"TIGER/Line® dataset from the US Census Bureau"
"Sinking Spring",Pennsylvania,40.327315,-76.011049,0.9,place,,,,,"Sinking Spring",PA,"Berks County",19608,US,"TIGER/Line® dataset from the US Census Bureau"
Topton,Pennsylvania,40.50343,-75.7013,1,place,,,,,Topton,PA,"Berks County",19562,US,"TIGER/Line® dataset from the US Census Bureau"
Wernersville,Pennsylvania,40.33009,-76.0805,1,place,,,,,Wernersville,PA,"Berks County",19565,US,"TIGER/Line® dataset from the US Census Bureau"
Womelsdorf,Pennsylvania,40.36176,-76.18411,1,place,,,,,Womelsdorf,PA,"Berks County",19567,US,"TIGER/Line® dataset from the US Census Bureau"
"Black Lick",Pennsylvania,40.47152,-79.18834,1,place,,,,,"Black Lick",PA,"Indiana County",15716,US,"TIGER/Line® dataset from the US Census Bureau"
Blairsville,Pennsylvania,40.486445,-79.195766,1,place,,,,,Blairsville,PA,"Indiana County",15717,US,"TIGER/Line® dataset from the US Census Bureau"
"Cherry Tree",Pennsylvania,40.724976,-78.860324,1,place,,,,,"Cherry Tree",PA,"Indiana County",15724,US,"TIGER/Line® dataset from the US Census Bureau"
Clymer,Pennsylvania,40.675665,-78.97178,1,place,,,,,Clymer,PA,"Indiana County",15728,US,"TIGER/Line® dataset from the US Census Bureau"
"Glen Campbell",Pennsylvania,40.8209,-78.82698,1,place,,,,,"Glen Campbell",PA,"Indiana County",15742,US,"TIGER/Line® dataset from the US Census Bureau"
"Homer City",Pennsylvania,40.5434,-79.16226,1,place,,,,,"Homer City",PA,"Indiana County",15748,US,"TIGER/Line® dataset from the US Census Bureau"
Indiana,Pennsylvania,40.621272,-79.080422,1,place,,,,,Indiana,PA,"Indiana County",15701,US,"TIGER/Line® dataset from the US Census Bureau"
Saltsburg,Pennsylvania,40.542875,-79.397809,1,place,,,,,Saltsburg,PA,"Indiana County",15681,US,"TIGER/Line® dataset from the US Census Bureau"
Blossburg,Pennsylvania,41.67952,-77.06386,1,place,,,,,Blossburg,PA,"Tioga County",16912,US,"TIGER/Line® dataset from the US Census Bureau"
Covington,Pennsylvania,41.7448,-77.07719,1,place,,,,,Covington,PA,"Tioga County",16917,US,"TIGER/Line® dataset from the US Census Bureau"
Elkland,Pennsylvania,41.98618,-77.31081,1,place,,,,,Elkland,PA,"Tioga County",16920,US,"TIGER/Line® dataset from the US Census Bureau"
Knoxville,Pennsylvania,41.93602,-77.445729,1,place,,,,,Knoxville,PA,"Tioga County",16928,US,"TIGER/Line® dataset from the US Census Bureau"
Liberty,Pennsylvania,41.583782,-77.138826,1,place,,,,,Liberty,PA,"Tioga County",16930,US,"TIGER/Line® dataset from the US Census Bureau"
Mansfield,Pennsylvania,41.793666,-77.072151,1,place,,,,,Mansfield,PA,"Tioga County",16933,US,"TIGER/Line® dataset from the US Census Bureau"
Tioga,Pennsylvania,41.90868,-77.13303,1,place,,,,,Tioga,PA,"Tioga County",16946,US,"TIGER/Line® dataset from the US Census Bureau"
Wellsboro,Pennsylvania,41.74868,-77.30053,1,place,,,,,Wellsboro,PA,"Tioga County",16901,US,"TIGER/Line® dataset from the US Census Bureau"
Westfield,Pennsylvania,41.919341,-77.523033,1,place,,,,,Westfield,PA,"Tioga County",16950,US,"TIGER/Line® dataset from the US Census Bureau"
Bradford,Pennsylvania,41.9559,-78.64392,1,place,,,,,Bradford,PA,"McKean County",16701,US,"TIGER/Line® dataset from the US Census Bureau"
Eldred,Pennsylvania,41.941328,-78.361927,1,place,,,,,Eldred,PA,"McKean County",16731,US,"TIGER/Line® dataset from the US Census Bureau"
Hazelhurst,Pennsylvania,41.7059,-78.58252,1,place,,,,,"Hazel Hurst",PA,"McKean County",16733,US,"TIGER/Line® dataset from the US Census Bureau"
Kane,Pennsylvania,41.66284,-78.81114,1,place,,,,,Kane,PA,"McKean County",16735,US,"TIGER/Line® dataset from the US Census Bureau"
"Mount Jewett",Pennsylvania,41.719284,-78.623042,1,place,,,,,"Mount Jewett",PA,"McKean County",16740,US,"TIGER/Line® dataset from the US Census Bureau"
"Port Allegany",Pennsylvania,41.8109,-78.27974,1,place,,,,,"Port Allegany",PA,"McKean County",16743,US,"TIGER/Line® dataset from the US Census Bureau"
Smethport,Pennsylvania,41.81117,-78.44474,1,place,,,,,Smethport,PA,"McKean County",16749,US,"TIGER/Line® dataset from the US Census Bureau"
Bristol,Pennsylvania,40.115859,-74.853608,1,place,,,,,Bristol,PA,"Bucks County",19007,US,"TIGER/Line® dataset from the US Census Bureau"
Doylestown,Pennsylvania,40.31011,-75.12989,1,place,,,,,Doylestown,PA,"Bucks County",18901,US,"TIGER/Line® dataset from the US Census Bureau"
"New Hope",Pennsylvania,40.357492,-74.998605,1,place,,,,,"New Hope",PA,"Bucks County",18938,US,"TIGER/Line® dataset from the US Census Bureau"
Newtown,Pennsylvania,40.8858,-78.32731,0.8,place,,,,,"New Town",PA,"Centre County",16666,US,"TIGER/Line® dataset from the US Census Bureau"
Perkasie,Pennsylvania,40.390196,-75.233253,1,place,,,,,Perkasie,PA,"Bucks County",18944,US,"TIGER/Line® dataset from the US Census Bureau"
Quakertown,Pennsylvania,40.44177,-75.34157,1,place,,,,,Quakertown,PA,"Bucks County",18951,US,"TIGER/Line® dataset from the US Census Bureau"
Sellersville,Pennsylvania,40.360473,-75.317521,1,place,,,,,Sellersville,PA,"Bucks County",18960,US,"TIGER/Line® dataset from the US Census Bureau"
Butler,Pennsylvania,40.885861,-79.934048,1,place,,,,,Butler,PA,"Butler County",16001,US,"TIGER/Line® dataset from the US Census Bureau"
Chicora,Pennsylvania,40.940484,-79.777107,1,place,,,,,Chicora,PA,"Butler County",16025,US,"TIGER/Line® dataset from the US Census Bureau"
"Evans City",Pennsylvania,40.76923,-80.06284,1,place,,,,,"Evans City",PA,"Butler County",16033,US,"TIGER/Line® dataset from the US Census Bureau"
Harmony,Pennsylvania,40.8282,-80.09825,1,place,,,,,Harmony,PA,"Butler County",16037,US,"TIGER/Line® dataset from the US Census Bureau"
Mars,Pennsylvania,40.6959,-80.01173,1,place,,,,,Mars,PA,"Butler County",16046,US,"TIGER/Line® dataset from the US Census Bureau"
Millerstown,Pennsylvania,40.556195,-77.154223,1,place,,,,,Millerstown,PA,"Perry County",17062,US,"TIGER/Line® dataset from the US Census Bureau"
Petrola,Pennsylvania,41.041059,-79.762814,1,place,,,,,Petrolia,PA,"Butler County",16050,US,"TIGER/Line® dataset from the US Census Bureau"
"Slippery Rock",Pennsylvania,41.052427,-80.043821,1,place,,,,,"Slippery Rock",PA,"Butler County",16057,US,"TIGER/Line® dataset from the US Census Bureau"
Zelienople,Pennsylvania,40.7609,-80.10939,1,place,,,,,Zelienople,PA,"Butler County",16063,US,"TIGER/Line® dataset from the US Census Bureau"
"Cambridge Springs",Pennsylvania,41.803393,-80.059383,1,place,,,,,"Cambridge Springs",PA,"Crawford County",16403,US,"TIGER/Line® dataset from the US Census Bureau"
Cochranton,Pennsylvania,41.51838,-80.047368,1,place,,,,,Cochranton,PA,"Crawford County",16314,US,"TIGER/Line® dataset from the US Census Bureau"
"Conneaut Lake Borough",Pennsylvania,41.616247,-80.306783,1,place,,,,,"Conneaut Lake",PA,"Crawford County",16316,US,"TIGER/Line® dataset from the US Census Bureau"
