city,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
Dunkirk,Montana,48.478041,-111.664178,0.8,place,,,,,Dunkirk,MT,"Toole County",59474,US,"TIGER/Line® dataset from the US Census Bureau"
Galata,Montana,48.811061,-111.470386,1,place,,,,,Galata,MT,"Toole County",59444,US,"TIGER/Line® dataset from the US Census Bureau"
Shelby,Montana,48.610551,-111.73233,1,place,,,,,Shelby,MT,"Toole County",59474,US,"TIGER/Line® dataset from the US Census Bureau"
Sweetgrass,Montana,48.99611,-111.9606,1,place,,,,,"Sweet Grass",MT,"Toole County",59484,US,"TIGER/Line® dataset from the US Census Bureau"
Dillon,Montana,45.21631,-112.63752,1,place,,,,,Dillon,MT,"Beaverhead County",59725,US,"TIGER/Line® dataset from the US Census Bureau"
Glendale,Montana,0,0,0,,,,,,,,,,,
Dixon,Montana,47.306957,-114.328588,1,place,,,,,Dixon,MT,"Sanders County",59831,US,"TIGER/Line® dataset from the US Census Bureau"
Paradise,Montana,47.387824,-114.799,1,place,,,,,Paradise,MT,"Sanders County",59856,US,"TIGER/Line® dataset from the US Census Bureau"
Plains,Montana,47.46021,-114.88291,1,place,,,,,Plains,MT,"Sanders County",59859,US,"TIGER/Line® dataset from the US Census Bureau"
"Thompson Falls",Montana,47.744885,-115.407291,1,place,,,,,"Thompson Falls",MT,"Sanders County",59873,US,"TIGER/Line® dataset from the US Census Bureau"
Drummond,Montana,46.687633,-113.215445,1,place,,,,,Drummond,MT,"Granite County",59832,US,"TIGER/Line® dataset from the US Census Bureau"
Philipsburg,Montana,46.272241,-113.435709,1,place,,,,,Philipsburg,MT,"Granite County",59858,US,"TIGER/Line® dataset from the US Census Bureau"
"East Helena",Montana,46.58799,-111.92388,1,place,,,,,"East Helena",MT,"Lewis and Clark County",59635,US,"TIGER/Line® dataset from the US Census Bureau"
Gilman,Montana,0,0,0,,,,,,,,,,,
"Wolf Creek",Montana,47.085616,-112.147602,1,place,,,,,"Wolf Creek",MT,"Lewis and Clark County",59648,US,"TIGER/Line® dataset from the US Census Bureau"
Ekalaka,Montana,45.897576,-104.640001,1,place,,,,,Ekalaka,MT,"Carter County",59324,US,"TIGER/Line® dataset from the US Census Bureau"
Eureka,Montana,48.87635,-115.05378,1,place,,,,,Eureka,MT,"Lincoln County",59917,US,"TIGER/Line® dataset from the US Census Bureau"
Troy,Montana,48.580494,-115.816915,1,place,,,,,Troy,MT,"Lincoln County",59935,US,"TIGER/Line® dataset from the US Census Bureau"
Fairview,Montana,47.853542,-104.061953,1,place,,,,,Fairview,MT,"Richland County",59221,US,"TIGER/Line® dataset from the US Census Bureau"
Savage,Montana,47.452578,-104.342955,1,place,,,,,Savage,MT,"Richland County",59262,US,"TIGER/Line® dataset from the US Census Bureau"
Sidney,Montana,47.655825,-104.195206,1,place,,,,,Sidney,MT,"Richland County",59270,US,"TIGER/Line® dataset from the US Census Bureau"
Fallon,Montana,46.83668,-105.1267,1,place,,,,,Fallon,MT,"Prairie County",59326,US,"TIGER/Line® dataset from the US Census Bureau"
Mildred,Montana,46.860997,-105.345182,1,place,,,,,Mildred,MT,"Prairie County",59341,US,"TIGER/Line® dataset from the US Census Bureau"
Terry,Montana,46.789256,-105.312757,1,place,,,,,Terry,MT,"Prairie County",59349,US,"TIGER/Line® dataset from the US Census Bureau"
Forsyth,Montana,46.174223,-106.6303,1,place,,,,,Forsyth,MT,"Rosebud County",59327,US,"TIGER/Line® dataset from the US Census Bureau"
Ingomar,Montana,46.57665,-107.3723,1,place,,,,,Ingomar,MT,"Rosebud County",59039,US,"TIGER/Line® dataset from the US Census Bureau"
Geyser,Montana,47.258941,-110.494703,1,place,,,,,Geyser,MT,"Judith Basin County",59447,US,"TIGER/Line® dataset from the US Census Bureau"
Hobson,Montana,46.996773,-109.875615,1,place,,,,,Hobson,MT,"Judith Basin County",59452,US,"TIGER/Line® dataset from the US Census Bureau"
Moccasin,Montana,47.051079,-109.910548,1,place,,,,,Moccasin,MT,"Judith Basin County",59462,US,"TIGER/Line® dataset from the US Census Bureau"
Stanford,Montana,47.151357,-110.222384,1,place,,,,,Stanford,MT,"Judith Basin County",59479,US,"TIGER/Line® dataset from the US Census Bureau"
Gildford,Montana,48.571498,-110.301301,1,place,,,,,Gildford,MT,"Hill County",59525,US,"TIGER/Line® dataset from the US Census Bureau"
Havre,Montana,48.55417,-109.67853,1,place,,,,,Havre,MT,"Hill County",59501,US,"TIGER/Line® dataset from the US Census Bureau"
Hingham,Montana,48.55832,-110.42467,1,place,,,,,Hingham,MT,"Hill County",59528,US,"TIGER/Line® dataset from the US Census Bureau"
Inverness,Montana,48.55974,-110.71016,1,place,,,,,Inverness,MT,"Hill County",59530,US,"TIGER/Line® dataset from the US Census Bureau"
Glasgow,Montana,48.19502,-106.63616,1,place,,,,,Glasgow,MT,"Valley County",59230,US,"TIGER/Line® dataset from the US Census Bureau"
Hinsdale,Montana,48.342617,-106.854457,1,place,,,,,Hinsdale,MT,"Valley County",59241,US,"TIGER/Line® dataset from the US Census Bureau"
Mondak,Montana,47.679139,-110.454096,0.53,place,,,,,Montague,MT,"Chouteau County",59442,US,"TIGER/Line® dataset from the US Census Bureau"
Nashua,Montana,48.216068,-106.320808,1,place,,,,,Nashua,MT,"Valley County",59248,US,"TIGER/Line® dataset from the US Census Bureau"
Oswego,Montana,48.058629,-105.881123,0.8,place,,,,,Oswego,MT,"Valley County",59201,US,"TIGER/Line® dataset from the US Census Bureau"
Glendive,Montana,47.180623,-104.774873,1,place,,,,,Glendive,MT,"Dawson County",59330,US,"TIGER/Line® dataset from the US Census Bureau"
Richey,Montana,47.6439,-105.07498,1,place,,,,,Richey,MT,"Dawson County",59259,US,"TIGER/Line® dataset from the US Census Bureau"
Hardin,Montana,45.52731,-107.6963,1,place,,,,,Hardin,MT,"Big Horn County",59034,US,"TIGER/Line® dataset from the US Census Bureau"
Harlowton,Montana,46.447745,-109.843492,1,place,,,,,Harlowton,MT,"Wheatland County",59036,US,"TIGER/Line® dataset from the US Census Bureau"
Hedgesville,Montana,0,0,0,,,,,,,,,,,
Twodot,Montana,46.331578,-110.18523,0.8,place,,,,,"Two Dot",MT,"Wheatland County",59085,US,"TIGER/Line® dataset from the US Census Bureau"
Helena,Montana,46.527398,-112.21037,1,place,,,,,Helena,MT,"Lewis and Clark County",59601,US,"TIGER/Line® dataset from the US Census Bureau"
Hysham,Montana,46.290753,-107.228948,1,place,,,,,Hysham,MT,"Treasure County",59038,US,"TIGER/Line® dataset from the US Census Bureau"
Ismay,Montana,46.49862,-104.79357,1,place,,,,,Ismay,MT,"Custer County",59336,US,"TIGER/Line® dataset from the US Census Bureau"
"Miles City",Montana,46.447808,-105.795343,1,place,,,,,"Miles City",MT,"Custer County",59301,US,"TIGER/Line® dataset from the US Census Bureau"
Lavina,Montana,46.383858,-109.003382,1,place,,,,,Lavina,MT,"Golden Valley County",59046,US,"TIGER/Line® dataset from the US Census Bureau"
Ryegate,Montana,46.378527,-109.257354,1,place,,,,,Ryegate,MT,"Golden Valley County",59074,US,"TIGER/Line® dataset from the US Census Bureau"
Melstone,Montana,46.598623,-107.869188,1,place,,,,,Melstone,MT,"Musselshell County",59054,US,"TIGER/Line® dataset from the US Census Bureau"
Musselshell,Montana,46.515315,-108.089742,1,place,,,,,Musselshell,MT,"Musselshell County",59059,US,"TIGER/Line® dataset from the US Census Bureau"
Roundup,Montana,46.440929,-108.427325,1,place,,,,,Roundup,MT,"Musselshell County",59072,US,"TIGER/Line® dataset from the US Census Bureau"
Polson,Montana,47.737279,-114.230256,1,place,,,,,Polson,MT,"Lake County",59860,US,"TIGER/Line® dataset from the US Census Bureau"
Ronan,Montana,47.507347,-114.178287,1,place,,,,,Ronan,MT,"Lake County",59864,US,"TIGER/Line® dataset from the US Census Bureau"
"Saint Regis",Montana,47.311106,-115.140511,1,place,,,,,"Saint Regis",MT,"Mineral County",59866,US,"TIGER/Line® dataset from the US Census Bureau"
Saltese,Montana,47.41021,-115.5096,1,place,,,,,Saltese,MT,"Mineral County",59867,US,"TIGER/Line® dataset from the US Census Bureau"
Superior,Montana,47.137198,-114.747599,1,place,,,,,Superior,MT,"Mineral County",59872,US,"TIGER/Line® dataset from the US Census Bureau"
Scobey,Montana,48.712594,-105.535656,1,place,,,,,Scobey,MT,"Daniels County",59263,US,"TIGER/Line® dataset from the US Census Bureau"
Whitetail,Montana,48.8956,-105.161657,1,place,,,,,Whitetail,MT,"Daniels County",59276,US,"TIGER/Line® dataset from the US Census Bureau"
Sheridan,Montana,45.45548,-112.19694,1,place,,,,,Sheridan,MT,"Madison County",59749,US,"TIGER/Line® dataset from the US Census Bureau"
"Twin Bridges",Montana,45.492611,-112.416508,1,place,,,,,"Twin Bridges",MT,"Madison County",59754,US,"TIGER/Line® dataset from the US Census Bureau"
"Virginia City",Montana,45.29381,-111.94609,1,place,,,,,"Virginia City",MT,"Madison County",59755,US,"TIGER/Line® dataset from the US Census Bureau"
Townsend,Montana,46.406137,-111.399649,1,place,,,,,Townsend,MT,"Broadwater County",59644,US,"TIGER/Line® dataset from the US Census Bureau"
Wibaux,Montana,46.824454,-104.122311,1,place,,,,,Wibaux,MT,"Wibaux County",59353,US,"TIGER/Line® dataset from the US Census Bureau"
Albion,Nebraska,41.648736,-98.011092,1,place,,,,,Albion,NE,"Boone County",68620,US,"TIGER/Line® dataset from the US Census Bureau"
"Cedar Rapids",Nebraska,41.558087,-98.150139,1,place,,,,,"Cedar Rapids",NE,"Boone County",68627,US,"TIGER/Line® dataset from the US Census Bureau"
Alliance,Nebraska,42.09302,-102.8702,1,place,,,,,Alliance,NE,"Box Butte County",69301,US,"TIGER/Line® dataset from the US Census Bureau"
Alma,Nebraska,40.101761,-99.352846,1,place,,,,,Alma,NE,"Harlan County",68920,US,"TIGER/Line® dataset from the US Census Bureau"
Ansley,Nebraska,41.289827,-99.381735,1,place,,,,,Ansley,NE,"Custer County",68814,US,"TIGER/Line® dataset from the US Census Bureau"
"Broken Bow",Nebraska,41.451119,-99.621491,1,place,,,,,"Broken Bow",NE,"Custer County",68822,US,"TIGER/Line® dataset from the US Census Bureau"
Callaway,Nebraska,41.290502,-99.921245,1,place,,,,,Callaway,NE,"Custer County",68825,US,"TIGER/Line® dataset from the US Census Bureau"
Arapahoe,Nebraska,40.294628,-99.842844,1,place,,,,,Arapahoe,NE,"Furnas County",68922,US,"TIGER/Line® dataset from the US Census Bureau"
"Beaver City",Nebraska,40.137671,-99.82693,1,place,,,,,"Beaver City",NE,"Furnas County",68926,US,"TIGER/Line® dataset from the US Census Bureau"
Cambridge,Nebraska,40.269966,-100.171378,1,place,,,,,Cambridge,NE,"Furnas County",69022,US,"TIGER/Line® dataset from the US Census Bureau"
Arcadia,Nebraska,41.42334,-99.1262,1,place,,,,,Arcadia,NE,"Valley County",68815,US,"TIGER/Line® dataset from the US Census Bureau"
Ord,Nebraska,41.603603,-98.932718,1,place,,,,,Ord,NE,"Valley County",68862,US,"TIGER/Line® dataset from the US Census Bureau"
Arlington,Nebraska,41.501979,-96.317932,1,place,,,,,Arlington,NE,"Washington County",68002,US,"TIGER/Line® dataset from the US Census Bureau"
Blair,Nebraska,41.543582,-96.17653,1,place,,,,,Blair,NE,"Washington County",68008,US,"TIGER/Line® dataset from the US Census Bureau"
Ashland,Nebraska,41.0375,-96.36085,1,place,,,,,Ashland,NE,"Saunders County",68003,US,"TIGER/Line® dataset from the US Census Bureau"
Wahoo,Nebraska,41.197043,-96.669114,1,place,,,,,Wahoo,NE,"Saunders County",68066,US,"TIGER/Line® dataset from the US Census Bureau"
Auburn,Nebraska,40.428801,-95.843077,1,place,,,,,Auburn,NE,"Nemaha County",68305,US,"TIGER/Line® dataset from the US Census Bureau"
Aurora,Nebraska,40.850832,-98.054272,1,place,,,,,Aurora,NE,"Hamilton County",68818,US,"TIGER/Line® dataset from the US Census Bureau"
Axtell,Nebraska,40.47835,-99.12676,1,place,,,,,Axtell,NE,"Kearney County",68924,US,"TIGER/Line® dataset from the US Census Bureau"
Minden,Nebraska,40.502515,-98.907731,1,place,,,,,Minden,NE,"Kearney County",68959,US,"TIGER/Line® dataset from the US Census Bureau"
Bancroft,Nebraska,41.995729,-96.671008,1,place,,,,,Bancroft,NE,"Cuming County",68004,US,"TIGER/Line® dataset from the US Census Bureau"
"West Point",Nebraska,41.870968,-96.777787,1,place,,,,,"West Point",NE,"Cuming County",68788,US,"TIGER/Line® dataset from the US Census Bureau"
Wisner,Nebraska,41.960145,-96.893932,1,place,,,,,Wisner,NE,"Cuming County",68791,US,"TIGER/Line® dataset from the US Census Bureau"
Bayard,Nebraska,41.760711,-103.32705,1,place,,,,,Bayard,NE,"Morrill County",69334,US,"TIGER/Line® dataset from the US Census Bureau"
Beatrice,Nebraska,40.313364,-96.693082,1,place,,,,,Beatrice,NE,"Gage County",68310,US,"TIGER/Line® dataset from the US Census Bureau"
"Blue Springs",Nebraska,40.13945,-96.65919,1,place,,,,,"Blue Springs",NE,"Gage County",68318,US,"TIGER/Line® dataset from the US Census Bureau"
Odell,Nebraska,40.050592,-96.801542,1,place,,,,,Odell,NE,"Gage County",68415,US,"TIGER/Line® dataset from the US Census Bureau"
Wymore,Nebraska,40.122407,-96.666863,1,place,,,,,Wymore,NE,"Gage County",68466,US,"TIGER/Line® dataset from the US Census Bureau"
Bertran,Nebraska,40.525235,-99.634275,1,place,,,,,Bertrand,NE,"Phelps County",68927,US,"TIGER/Line® dataset from the US Census Bureau"
Holdrege,Nebraska,40.429207,-99.325955,1,place,,,,,Holdrege,NE,"Phelps County",68949,US,"TIGER/Line® dataset from the US Census Bureau"
Bloomfield,Nebraska,42.628731,-97.659606,1,place,,,,,Bloomfield,NE,"Knox County",68718,US,"TIGER/Line® dataset from the US Census Bureau"
Burwell,Nebraska,41.782277,-99.134041,1,place,,,,,Burwell,NE,"Garfield County",68823,US,"TIGER/Line® dataset from the US Census Bureau"
"Central City",Nebraska,41.162876,-98.010548,1,place,,,,,"Central City",NE,"Merrick County",68826,US,"TIGER/Line® dataset from the US Census Bureau"
Chadron,Nebraska,42.774479,-103.138479,1,place,,,,,Chadron,NE,"Dawes County",69337,US,"TIGER/Line® dataset from the US Census Bureau"
Crawford,Nebraska,42.611517,-103.303223,1,place,,,,,Crawford,NE,"Dawes County",69339,US,"TIGER/Line® dataset from the US Census Bureau"
"Clay Center",Nebraska,40.565856,-98.070907,1,place,,,,,"Clay Center",NE,"Clay County",68933,US,"TIGER/Line® dataset from the US Census Bureau"
Edgar,Nebraska,40.379736,-97.905641,1,place,,,,,Edgar,NE,"Clay County",68935,US,"TIGER/Line® dataset from the US Census Bureau"
Harvard,Nebraska,40.620578,-98.096849,1,place,,,,,Harvard,NE,"Clay County",68944,US,"TIGER/Line® dataset from the US Census Bureau"
Sutton,Nebraska,40.507387,-97.85543,1,place,,,,,Sutton,NE,"Clay County",68979,US,"TIGER/Line® dataset from the US Census Bureau"
Columbus,Nebraska,41.542962,-97.376314,1,place,,,,,Columbus,NE,"Platte County",68601,US,"TIGER/Line® dataset from the US Census Bureau"
Monroe,Nebraska,41.465573,-97.625525,1,place,,,,,Monroe,NE,"Platte County",68647,US,"TIGER/Line® dataset from the US Census Bureau"
Cozad,Nebraska,40.895003,-99.967448,1,place,,,,,Cozad,NE,"Dawson County",69130,US,"TIGER/Line® dataset from the US Census Bureau"
Gothenburg,Nebraska,40.945256,-100.129125,1,place,,,,,Gothenburg,NE,"Dawson County",69138,US,"TIGER/Line® dataset from the US Census Bureau"
Lexington,Nebraska,40.873227,-99.718408,1,place,,,,,Lexington,NE,"Dawson County",68850,US,"TIGER/Line® dataset from the US Census Bureau"
"Plum Creek",Nebraska,0,0,0,,,,,,,,,,,
Crete,Nebraska,40.628937,-97.016925,1,place,,,,,Crete,NE,"Saline County",68333,US,"TIGER/Line® dataset from the US Census Bureau"
"De Witt",Nebraska,40.374875,-96.960827,1,place,,,,,"De Witt",NE,"Saline County",68341,US,"TIGER/Line® dataset from the US Census Bureau"
Friend,Nebraska,40.65362,-97.28616,1,place,,,,,Friend,NE,"Saline County",68359,US,"TIGER/Line® dataset from the US Census Bureau"
Wilber,Nebraska,40.484136,-96.96829,1,place,,,,,Wilber,NE,"Saline County",68465,US,"TIGER/Line® dataset from the US Census Bureau"
"Dakota City",Nebraska,42.41555,-96.41836,1,place,,,,,"Dakota City",NE,"Dakota County",68731,US,"TIGER/Line® dataset from the US Census Bureau"
Davenport,Nebraska,40.312473,-97.811467,1,place,,,,,Davenport,NE,"Thayer County",68335,US,"TIGER/Line® dataset from the US Census Bureau"
Hebron,Nebraska,40.240562,-97.64485,1,place,,,,,Hebron,NE,"Thayer County",68370,US,"TIGER/Line® dataset from the US Census Bureau"
"David City",Nebraska,41.220715,-97.157229,1,place,,,,,"David City",NE,"Butler County",68632,US,"TIGER/Line® dataset from the US Census Bureau"
Eustis,Nebraska,40.564186,-100.00978,1,place,,,,,Eustis,NE,"Frontier County",69028,US,"TIGER/Line® dataset from the US Census Bureau"
Exeter,Nebraska,40.653635,-97.430884,1,place,,,,,Exeter,NE,"Fillmore County",68351,US,"TIGER/Line® dataset from the US Census Bureau"
Fairmont,Nebraska,40.641428,-97.559927,1,place,,,,,Fairmont,NE,"Fillmore County",68354,US,"TIGER/Line® dataset from the US Census Bureau"
Geneva,Nebraska,40.52749,-97.600691,1,place,,,,,Geneva,NE,"Fillmore County",68361,US,"TIGER/Line® dataset from the US Census Bureau"
Fairbury,Nebraska,40.175641,-97.171023,1,place,,,,,Fairbury,NE,"Jefferson County",68352,US,"TIGER/Line® dataset from the US Census Bureau"
"Falls City",Nebraska,40.073908,-95.602053,1,place,,,,,"Falls City",NE,"Richardson County",68355,US,"TIGER/Line® dataset from the US Census Bureau"
Humboldt,Nebraska,40.167245,-95.945731,1,place,,,,,Humboldt,NE,"Richardson County",68376,US,"TIGER/Line® dataset from the US Census Bureau"
Verdon,Nebraska,40.149228,-95.710477,1,place,,,,,Verdon,NE,"Richardson County",68457,US,"TIGER/Line® dataset from the US Census Bureau"
Fremont,Nebraska,41.487786,-96.501672,1,place,,,,,Fremont,NE,"Dodge County",68025,US,"TIGER/Line® dataset from the US Census Bureau"
Hooper,Nebraska,41.621961,-96.549316,1,place,,,,,Hooper,NE,"Dodge County",68031,US,"TIGER/Line® dataset from the US Census Bureau"
"North Bend",Nebraska,41.46112,-96.77947,1,place,,,,,"North Bend",NE,"Dodge County",68649,US,"TIGER/Line® dataset from the US Census Bureau"
Fullerton,Nebraska,41.36335,-97.96923,1,place,,,,,Fullerton,NE,"Nance County",68638,US,"TIGER/Line® dataset from the US Census Bureau"
Genoa,Nebraska,41.445863,-97.732584,1,place,,,,,Genoa,NE,"Nance County",68640,US,"TIGER/Line® dataset from the US Census Bureau"
"Grand Island",Nebraska,40.87227,-98.368698,1,place,,,,,"Grand Island",NE,"Hall County",68801,US,"TIGER/Line® dataset from the US Census Bureau"
Grant,Nebraska,40.846046,-101.7258,1,place,,,,,Grant,NE,"Perkins County",69140,US,"TIGER/Line® dataset from the US Census Bureau"
Harrison,Nebraska,42.631216,-103.782027,1,place,,,,,Harrison,NE,"Sioux County",69346,US,"TIGER/Line® dataset from the US Census Bureau"
Hartington,Nebraska,42.591685,-97.250509,1,place,,,,,Hartington,NE,"Cedar County",68739,US,"TIGER/Line® dataset from the US Census Bureau"
Hastings,Nebraska,40.582425,-98.389035,1,place,,,,,Hastings,NE,"Adams County",68901,US,"TIGER/Line® dataset from the US Census Bureau"
Kenesaw,Nebraska,40.611581,-98.610696,1,place,,,,,Kenesaw,NE,"Adams County",68956,US,"TIGER/Line® dataset from the US Census Bureau"
Kearney,Nebraska,40.75141,-99.129054,1,place,,,,,Kearney,NE,"Buffalo County",68845,US,"TIGER/Line® dataset from the US Census Bureau"
Lincoln,Nebraska,40.865142,-96.823133,1,place,,,,,Lincoln,NE,"Lancaster County",68501,US,"TIGER/Line® dataset from the US Census Bureau"
"Loup City",Nebraska,41.276435,-98.966954,1,place,,,,,"Loup City",NE,"Sherman County",68853,US,"TIGER/Line® dataset from the US Census Bureau"
Rockville,Nebraska,41.117178,-98.832654,1,place,,,,,Rockville,NE,"Sherman County",68871,US,"TIGER/Line® dataset from the US Census Bureau"
Lyons,Nebraska,41.951479,-96.450944,1,place,,,,,Lyons,NE,"Burt County",68038,US,"TIGER/Line® dataset from the US Census Bureau"
Tekamah,Nebraska,41.808435,-96.25543,1,place,,,,,Tekamah,NE,"Burt County",68061,US,"TIGER/Line® dataset from the US Census Bureau"
Mccook,Nebraska,40.207969,-100.620628,1,place,,,,,"Mc Cook",NE,"Red Willow County",69001,US,"TIGER/Line® dataset from the US Census Bureau"
Madison,Nebraska,41.881046,-97.48448,1,place,,,,,Madison,NE,"Madison County",68748,US,"TIGER/Line® dataset from the US Census Bureau"
Norfolk,Nebraska,42.019977,-97.442989,1,place,,,,,Norfolk,NE,"Madison County",68701,US,"TIGER/Line® dataset from the US Census Bureau"
Milford,Nebraska,40.77786,-97.082489,1,place,,,,,Milford,NE,"Seward County",68405,US,"TIGER/Line® dataset from the US Census Bureau"
Seward,Nebraska,40.91582,-97.101341,1,place,,,,,Seward,NE,"Seward County",68434,US,"TIGER/Line® dataset from the US Census Bureau"
"Nebraska City",Nebraska,40.707742,-95.907718,1,place,,,,,"Nebraska City",NE,"Otoe County",68410,US,"TIGER/Line® dataset from the US Census Bureau"
Syracuse,Nebraska,40.645896,-96.169603,1,place,,,,,Syracuse,NE,"Otoe County",68446,US,"TIGER/Line® dataset from the US Census Bureau"
Talmage,Nebraska,40.55711,-95.998514,1,place,,,,,Talmage,NE,"Otoe County",68448,US,"TIGER/Line® dataset from the US Census Bureau"
Neligh,Nebraska,42.12862,-98.02979,1,place,,,,,Neligh,NE,"Antelope County",68756,US,"TIGER/Line® dataset from the US Census Bureau"
Oakdale,Nebraska,42.06973,-97.96923,1,place,,,,,Oakdale,NE,"Antelope County",68761,US,"TIGER/Line® dataset from the US Census Bureau"
Nelson,Nebraska,40.20105,-98.068371,1,place,,,,,Nelson,NE,"Nuckolls County",68961,US,"TIGER/Line® dataset from the US Census Bureau"
Superior,Nebraska,40.036673,-98.069593,1,place,,,,,Superior,NE,"Nuckolls County",68978,US,"TIGER/Line® dataset from the US Census Bureau"
"North Platte",Nebraska,41.102555,-100.74907,1,place,,,,,"North Platte",NE,"Lincoln County",69101,US,"TIGER/Line® dataset from the US Census Bureau"
Ogallala,Nebraska,41.131676,-101.663033,1,place,,,,,Ogallala,NE,"Keith County",69153,US,"TIGER/Line® dataset from the US Census Bureau"
Omaha,Nebraska,41.291736,-96.171104,1,place,,,,,Omaha,NE,"Douglas County",68101,US,"TIGER/Line® dataset from the US Census Bureau"
O'Neill,Nebraska,42.370456,-98.665685,1,place,,,,,Oneill,NE,"Holt County",68763,US,"TIGER/Line® dataset from the US Census Bureau"
Osceola,Nebraska,41.170633,-97.57,1,place,,,,,Osceola,NE,"Polk County",68651,US,"TIGER/Line® dataset from the US Census Bureau"
Stromsburg,Nebraska,41.114446,-97.591433,1,place,,,,,Stromsburg,NE,"Polk County",68666,US,"TIGER/Line® dataset from the US Census Bureau"
Oxford,Nebraska,40.254078,-99.637884,1,place,,,,,Oxford,NE,"Furnas County",68967,US,"TIGER/Line® dataset from the US Census Bureau"
"Pawnee City",Nebraska,40.111565,-96.151758,1,place,,,,,"Pawnee City",NE,"Pawnee County",68420,US,"TIGER/Line® dataset from the US Census Bureau"
Pender,Nebraska,42.110449,-96.723917,1,place,,,,,Pender,NE,"Thurston County",68047,US,"TIGER/Line® dataset from the US Census Bureau"
Pierce,Nebraska,42.224218,-97.581551,1,place,,,,,Pierce,NE,"Pierce County",68767,US,"TIGER/Line® dataset from the US Census Bureau"
Plattsmouth,Nebraska,40.971961,-96.001244,1,place,,,,,Plattsmouth,NE,"Cass County",68048,US,"TIGER/Line® dataset from the US Census Bureau"
"Weeping Water",Nebraska,40.884503,-96.146512,1,place,,,,,"Weeping Water",NE,"Cass County",68463,US,"TIGER/Line® dataset from the US Census Bureau"
Ponca,Nebraska,42.565991,-96.711058,1,place,,,,,Ponca,NE,"Dixon County",68770,US,"TIGER/Line® dataset from the US Census Bureau"
Wakefield,Nebraska,42.307797,-96.930286,1,place,,,,,Wakefield,NE,"Dixon County",68784,US,"TIGER/Line® dataset from the US Census Bureau"
"Red Cloud",Nebraska,40.201919,-98.500021,1,place,,,,,"Red Cloud",NE,"Webster County",68970,US,"TIGER/Line® dataset from the US Census Bureau"
"Saint Paul",Nebraska,41.232405,-98.503283,1,place,,,,,"Saint Paul",NE,"Howard County",68873,US,"TIGER/Line® dataset from the US Census Bureau"
Schuyler,Nebraska,41.559744,-97.079635,1,place,,,,,Schuyler,NE,"Colfax County",68661,US,"TIGER/Line® dataset from the US Census Bureau"
Scottsbluff,Nebraska,41.922838,-103.622904,1,place,,,,,Scottsbluff,NE,"Scotts Bluff County",69361,US,"TIGER/Line® dataset from the US Census Bureau"
Sidney,Nebraska,41.220549,-102.995925,1,place,,,,,Sidney,NE,"Cheyenne County",69160,US,"TIGER/Line® dataset from the US Census Bureau"
Stanton,Nebraska,41.982175,-97.203396,1,place,,,,,Stanton,NE,"Stanton County",68779,US,"TIGER/Line® dataset from the US Census Bureau"
Tecumseh,Nebraska,40.365,-96.1964,1,place,,,,,Tecumseh,NE,"Johnson County",68450,US,"TIGER/Line® dataset from the US Census Bureau"
Valley,Nebraska,41.342714,-96.344273,1,place,,,,,Valley,NE,"Douglas County",68064,US,"TIGER/Line® dataset from the US Census Bureau"
Wayne,Nebraska,42.206417,-96.979049,1,place,,,,,Wayne,NE,"Wayne County",68787,US,"TIGER/Line® dataset from the US Census Bureau"
York,Nebraska,40.890132,-97.597278,1,place,,,,,York,NE,"York County",68467,US,"TIGER/Line® dataset from the US Census Bureau"
Austin,Nevada,39.5,-117.08333,1,place,,,,,Austin,NV,"Lander County",89310,US,"TIGER/Line® dataset from the US Census Bureau"
"Battle Mountain",Nevada,40.042115,-116.974803,1,place,,,,,"Battle Mountain",NV,"Lander County",89820,US,"TIGER/Line® dataset from the US Census Bureau"
Carlin,Nevada,40.715931,-116.103154,1,place,,,,,Carlin,NV,"Elko County",89822,US,"TIGER/Line® dataset from the US Census Bureau"
Elko,Nevada,40.905583,-115.534429,1,place,,,,,Elko,NV,"Elko County",89801,US,"TIGER/Line® dataset from the US Census Bureau"
Tuscarora,Nevada,41.31407,-116.22176,1,place,,,,,Tuscarora,NV,"Elko County",89834,US,"TIGER/Line® dataset from the US Census Bureau"
Wells,Nevada,41.543923,-114.821761,1,place,,,,,Wells,NV,"Elko County",89835,US,"TIGER/Line® dataset from the US Census Bureau"
"Carson City",Nevada,39.154485,-119.73074,1,place,,,,,"Carson City",NV,"Carson City",89701,US,"TIGER/Line® dataset from the US Census Bureau"
Columbia,Nevada,0,0,0,,,,,,,,,,,
Goldfield,Nevada,37.70854,-117.23563,1,place,,,,,Goldfield,NV,"Esmeralda County",89013,US,"TIGER/Line® dataset from the US Census Bureau"
Dayton,Nevada,39.103007,-119.482264,1,place,,,,,Dayton,NV,"Lyon County",89403,US,"TIGER/Line® dataset from the US Census Bureau"
Yerington,Nevada,39.080415,-119.228631,1,place,,,,,Yerington,NV,"Lyon County",89447,US,"TIGER/Line® dataset from the US Census Bureau"
Ely,Nevada,39.314155,-114.840433,1,place,,,,,Ely,NV,"White Pine County",89301,US,"TIGER/Line® dataset from the US Census Bureau"
Eureka,Nevada,39.547797,-115.993806,1,place,,,,,Eureka,NV,"Eureka County",89316,US,"TIGER/Line® dataset from the US Census Bureau"
