city,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
Kent,Washington,47.405479,-122.195772,1,place,,,,,Kent,WA,"King County",98031,US,"TIGER/Line® dataset from the US Census Bureau"
Kirkland,Washington,47.673263,-122.187029,1,place,,,,,Kirkland,WA,"King County",98033,US,"TIGER/Line® dataset from the US Census Bureau"
"North Bend",Washington,47.49566,-121.78678,1,place,,,,,"North Bend",WA,"King County",98045,US,"TIGER/Line® dataset from the US Census Bureau"
Orillia,Washington,47.391942,-122.257192,0.8,place,,,,,Orillia,WA,"King County",98032,US,"TIGER/Line® dataset from the US Census Bureau"
Preston,Washington,47.536015,-121.931195,1,place,,,,,Preston,WA,"King County",98050,US,"TIGER/Line® dataset from the US Census Bureau"
Redmond,Washington,47.678756,-122.121034,1,place,,,,,Redmond,WA,"King County",98052,US,"TIGER/Line® dataset from the US Census Bureau"
Renton,Washington,47.446982,-122.201521,1,place,,,,,Renton,WA,"King County",98055,US,"TIGER/Line® dataset from the US Census Bureau"
Seattle,Washington,47.432251,-121.803388,1,place,,,,,Seattle,WA,"King County",98060,US,"TIGER/Line® dataset from the US Census Bureau"
Skykomish,Washington,47.70927,-121.3601,1,place,,,,,Skykomish,WA,"King County",98288,US,"TIGER/Line® dataset from the US Census Bureau"
"Slaughter [see also Auburn]",Washington,47.309496,-122.264469,1,place,,,,,Auburn,WA,"King County",98001,US,"TIGER/Line® dataset from the US Census Bureau"
Snoqualmie,Washington,47.534473,-121.816158,1,place,,,,,Snoqualmie,WA,"King County",98065,US,"TIGER/Line® dataset from the US Census Bureau"
Tolt,Washington,0,0,0,,,,,,,,,,,
Vashon,Washington,47.41219,-122.47255,1,place,,,,,Vashon,WA,"King County",98070,US,"TIGER/Line® dataset from the US Census Bureau"
Bickleton,Washington,45.99264,-120.32091,1,place,,,,,Bickleton,WA,"Klickitat County",99322,US,"TIGER/Line® dataset from the US Census Bureau"
Goldendale,Washington,45.840666,-120.768762,1,place,,,,,Goldendale,WA,"Klickitat County",98620,US,"TIGER/Line® dataset from the US Census Bureau"
Lyle,Washington,45.68716,-121.24963,1,place,,,,,Lyle,WA,"Klickitat County",98635,US,"TIGER/Line® dataset from the US Census Bureau"
"White Salmon",Washington,45.828588,-121.405863,1,place,,,,,"White Salmon",WA,"Klickitat County",98672,US,"TIGER/Line® dataset from the US Census Bureau"
Blaine,Washington,48.953983,-122.712014,1,place,,,,,Blaine,WA,"Whatcom County",98230,US,"TIGER/Line® dataset from the US Census Bureau"
Everson,Washington,48.904384,-122.321834,1,place,,,,,Everson,WA,"Whatcom County",98247,US,"TIGER/Line® dataset from the US Census Bureau"
Ferndale,Washington,48.861113,-122.608561,1,place,,,,,Ferndale,WA,"Whatcom County",98248,US,"TIGER/Line® dataset from the US Census Bureau"
Lynden,Washington,48.932328,-122.436249,1,place,,,,,Lynden,WA,"Whatcom County",98264,US,"TIGER/Line® dataset from the US Census Bureau"
"New Whatcom",Washington,0,0,0,,,,,,,,,,,
Sumas,Washington,48.953377,-122.19886,1,place,,,,,Sumas,WA,"Whatcom County",98295,US,"TIGER/Line® dataset from the US Census Bureau"
Whatcom,Washington,0,0,0,,,,,,,,,,,
Bremerton,Washington,47.606478,-122.634712,1,place,,,,,Bremerton,WA,"Kitsap County",98310,US,"TIGER/Line® dataset from the US Census Bureau"
Charleston,Washington,0,0,0,,,,,,,,,,,
"Port Orchard",Washington,47.542664,-122.587102,1,place,,,,,"Port Orchard",WA,"Kitsap County",98366,US,"TIGER/Line® dataset from the US Census Bureau"
Brewster,Washington,48.09598,-119.78062,1,place,,,,,Brewster,WA,"Okanogan County",98812,US,"TIGER/Line® dataset from the US Census Bureau"
Conconully,Washington,48.546905,-119.75262,1,place,,,,,Conconully,WA,"Okanogan County",98819,US,"TIGER/Line® dataset from the US Census Bureau"
Loomis,Washington,48.892514,-119.721016,1,place,,,,,Loomis,WA,"Okanogan County",98827,US,"TIGER/Line® dataset from the US Census Bureau"
Molson,Washington,48.981016,-119.200602,0.8,place,,,,,Molson,WA,"Okanogan County",98844,US,"TIGER/Line® dataset from the US Census Bureau"
Okanogan,Washington,48.36126,-119.58339,1,place,,,,,Okanogan,WA,"Okanogan County",98840,US,"TIGER/Line® dataset from the US Census Bureau"
Omak,Washington,48.426942,-119.560672,1,place,,,,,Omak,WA,"Okanogan County",98841,US,"TIGER/Line® dataset from the US Census Bureau"
Oroville,Washington,48.93905,-119.43562,1,place,,,,,Oroville,WA,"Okanogan County",98844,US,"TIGER/Line® dataset from the US Census Bureau"
Pateros,Washington,48.05098,-119.9034,1,place,,,,,Pateros,WA,"Okanogan County",98846,US,"TIGER/Line® dataset from the US Census Bureau"
Riverside,Washington,48.518361,-119.434674,1,place,,,,,Riverside,WA,"Okanogan County",98849,US,"TIGER/Line® dataset from the US Census Bureau"
Tonasket,Washington,48.70515,-119.4395,1,place,,,,,Tonasket,WA,"Okanogan County",98855,US,"TIGER/Line® dataset from the US Census Bureau"
Twisp,Washington,48.36348,-120.1223,1,place,,,,,Twisp,WA,"Okanogan County",98856,US,"TIGER/Line® dataset from the US Census Bureau"
Winthrop,Washington,48.500635,-120.372447,1,place,,,,,Winthrop,WA,"Okanogan County",98862,US,"TIGER/Line® dataset from the US Census Bureau"
Bridgeport,Washington,48.0082,-119.67116,1,place,,,,,Bridgeport,WA,"Douglas County",98813,US,"TIGER/Line® dataset from the US Census Bureau"
Mansfield,Washington,47.847735,-119.525987,1,place,,,,,Mansfield,WA,"Douglas County",98830,US,"TIGER/Line® dataset from the US Census Bureau"
Waterville,Washington,47.701979,-119.86123,1,place,,,,,Waterville,WA,"Douglas County",98858,US,"TIGER/Line® dataset from the US Census Bureau"
Buckley,Washington,47.152347,-122.079177,1,place,,,,,Buckley,WA,"Pierce County",98321,US,"TIGER/Line® dataset from the US Census Bureau"
Carbonado,Washington,47.05221,-122.025502,1,place,,,,,Carbonado,WA,"Pierce County",98323,US,"TIGER/Line® dataset from the US Census Bureau"
Eatonville,Washington,46.904844,-122.30141,1,place,,,,,Eatonville,WA,"Pierce County",98328,US,"TIGER/Line® dataset from the US Census Bureau"
Kapowsin,Washington,46.989916,-122.222642,1,place,,,,,Kapowsin,WA,"Pierce County",98344,US,"TIGER/Line® dataset from the US Census Bureau"
Orting,Washington,47.006578,-122.118676,1,place,,,,,Orting,WA,"Pierce County",98360,US,"TIGER/Line® dataset from the US Census Bureau"
Puyallup,Washington,47.212822,-122.317148,1,place,,,,,Puyallup,WA,"Pierce County",98371,US,"TIGER/Line® dataset from the US Census Bureau"
Roy,Washington,46.93823,-122.468087,1,place,,,,,Roy,WA,"Pierce County",98580,US,"TIGER/Line® dataset from the US Census Bureau"
"South Prairie",Washington,47.138271,-122.096799,1,place,,,,,"South Prairie",WA,"Pierce County",98385,US,"TIGER/Line® dataset from the US Census Bureau"
Sumner,Washington,47.066193,-122.113223,1,place,,,,,Sumner,WA,"Pierce County",98352,US,"TIGER/Line® dataset from the US Census Bureau"
Tacoma,Washington,47.253671,-122.444335,1,place,,,,,Tacoma,WA,"Pierce County",98401,US,"TIGER/Line® dataset from the US Census Bureau"
Wilkeson,Washington,47.109524,-122.037015,1,place,,,,,Wilkeson,WA,"Pierce County",98396,US,"TIGER/Line® dataset from the US Census Bureau"
Bucoda,Washington,46.798216,-122.871798,1,place,,,,,Bucoda,WA,"Thurston County",98530,US,"TIGER/Line® dataset from the US Census Bureau"
Olympia,Washington,46.984767,-122.869079,1,place,,,,,Olympia,WA,"Thurston County",98501,US,"TIGER/Line® dataset from the US Census Bureau"
Rainier,Washington,46.873509,-122.661394,1,place,,,,,Rainier,WA,"Thurston County",98576,US,"TIGER/Line® dataset from the US Census Bureau"
Tenino,Washington,46.84275,-122.849451,1,place,,,,,Tenino,WA,"Thurston County",98589,US,"TIGER/Line® dataset from the US Census Bureau"
Buena,Washington,46.42874,-120.31339,1,place,,,,,Buena,WA,"Yakima County",98921,US,"TIGER/Line® dataset from the US Census Bureau"
Grandview,Washington,46.25097,-119.9017,1,place,,,,,Grandview,WA,"Yakima County",98930,US,"TIGER/Line® dataset from the US Census Bureau"
Mabton,Washington,46.165237,-120.050377,1,place,,,,,Mabton,WA,"Yakima County",98935,US,"TIGER/Line® dataset from the US Census Bureau"
"Moxee City",Washington,46.538212,-120.1437,1,place,,,,,Moxee,WA,"Yakima County",98936,US,"TIGER/Line® dataset from the US Census Bureau"
Naches,Washington,46.805796,-120.992096,1,place,,,,,Naches,WA,"Yakima County",98937,US,"TIGER/Line® dataset from the US Census Bureau"
"North Yakima",Washington,46.722625,-120.406039,1,place,,,,,Yakima,WA,"Yakima County",98901,US,"TIGER/Line® dataset from the US Census Bureau"
Selah,Washington,46.65402,-120.53007,1,place,,,,,Selah,WA,"Yakima County",98942,US,"TIGER/Line® dataset from the US Census Bureau"
Sunnyside,Washington,46.373611,-120.01059,1,place,,,,,Sunnyside,WA,"Yakima County",98944,US,"TIGER/Line® dataset from the US Census Bureau"
Toppenish,Washington,46.328522,-120.370257,1,place,,,,,Toppenish,WA,"Yakima County",98948,US,"TIGER/Line® dataset from the US Census Bureau"
Wapato,Washington,46.522398,-120.508444,1,place,,,,,Wapato,WA,"Yakima County",98951,US,"TIGER/Line® dataset from the US Census Bureau"
Yakima,Washington,46.722625,-120.406039,1,place,,,,,Yakima,WA,"Yakima County",98901,US,"TIGER/Line® dataset from the US Census Bureau"
Zillah,Washington,46.419838,-120.231713,1,place,,,,,Zillah,WA,"Yakima County",98953,US,"TIGER/Line® dataset from the US Census Bureau"
Cashmere,Washington,47.52235,-120.4698,1,place,,,,,Cashmere,WA,"Chelan County",98815,US,"TIGER/Line® dataset from the US Census Bureau"
Chelan,Washington,47.876985,-120.07775,1,place,,,,,Chelan,WA,"Chelan County",98816,US,"TIGER/Line® dataset from the US Census Bureau"
Leavenworth,Washington,47.695101,-120.799413,1,place,,,,,Leavenworth,WA,"Chelan County",98826,US,"TIGER/Line® dataset from the US Census Bureau"
Wenatchee,Washington,47.573816,-120.351884,1,place,,,,,Wenatchee,WA,"Chelan County",98801,US,"TIGER/Line® dataset from the US Census Bureau"
"Castle Rock",Washington,46.27511,-122.90761,1,place,,,,,"Castle Rock",WA,"Cowlitz County",98611,US,"TIGER/Line® dataset from the US Census Bureau"
Kalama,Washington,46.002114,-122.72175,1,place,,,,,Kalama,WA,"Cowlitz County",98625,US,"TIGER/Line® dataset from the US Census Bureau"
Kelso,Washington,46.147274,-122.825047,1,place,,,,,Kelso,WA,"Cowlitz County",98626,US,"TIGER/Line® dataset from the US Census Bureau"
Longview,Washington,46.181872,-123.057597,1,place,,,,,Longview,WA,"Cowlitz County",98632,US,"TIGER/Line® dataset from the US Census Bureau"
Stella,Washington,47.432251,-121.803388,0.67,place,,,,,Seattle,WA,"King County",98060,US,"TIGER/Line® dataset from the US Census Bureau"
Woodland,Washington,45.937521,-122.686548,1,place,,,,,Woodland,WA,"Cowlitz County",98674,US,"TIGER/Line® dataset from the US Census Bureau"
Centralia,Washington,46.713822,-123.01046,1,place,,,,,Centralia,WA,"Lewis County",98531,US,"TIGER/Line® dataset from the US Census Bureau"
Chehalis,Washington,46.615653,-123.024845,1,place,,,,,Chehalis,WA,"Lewis County",98532,US,"TIGER/Line® dataset from the US Census Bureau"
Doty,Washington,46.637834,-123.280421,1,place,,,,,Doty,WA,"Lewis County",98539,US,"TIGER/Line® dataset from the US Census Bureau"
Dryad,Washington,46.636768,-123.251254,0.8,place,,,,,Dryad,WA,"Lewis County",98532,US,"TIGER/Line® dataset from the US Census Bureau"
"Little Falls [see also Vader]",Washington,46.40261,-122.9604,1,place,,,,,Vader,WA,"Lewis County",98593,US,"TIGER/Line® dataset from the US Census Bureau"
Morton,Washington,46.55844,-122.2751,1,place,,,,,Morton,WA,"Lewis County",98356,US,"TIGER/Line® dataset from the US Census Bureau"
"Pe Ell",Washington,46.582897,-123.314715,1,place,,,,,"Pe Ell",WA,"Lewis County",98572,US,"TIGER/Line® dataset from the US Census Bureau"
"Vader [see also Little Falls]",Washington,47.830163,-117.913019,0.8,place,,,,,"Little Falls",WA,"Lincoln County",99013,US,"TIGER/Line® dataset from the US Census Bureau"
Winlock,Washington,46.490874,-122.879917,1,place,,,,,Winlock,WA,"Lewis County",98596,US,"TIGER/Line® dataset from the US Census Bureau"
Cheney,Washington,47.48739,-117.57576,1,place,,,,,Cheney,WA,"Spokane County",99004,US,"TIGER/Line® dataset from the US Census Bureau"
"Deer Park",Washington,47.95434,-117.47689,1,place,,,,,"Deer Park",WA,"Spokane County",99006,US,"TIGER/Line® dataset from the US Census Bureau"
Fairfield,Washington,47.405253,-117.17253,1,place,,,,,Fairfield,WA,"Spokane County",99012,US,"TIGER/Line® dataset from the US Census Bureau"
Hillyard,Washington,0,0,0,,,,,,,,,,,
Latah,Washington,47.299889,-117.139491,1,place,,,,,Latah,WA,"Spokane County",99018,US,"TIGER/Line® dataset from the US Census Bureau"
"Medical Lake",Washington,47.615007,-117.703977,1,place,,,,,"Medical Lake",WA,"Spokane County",99022,US,"TIGER/Line® dataset from the US Census Bureau"
Milan,Washington,47.96684,-117.331606,0.8,place,,,,,Milan,WA,"Spokane County",99003,US,"TIGER/Line® dataset from the US Census Bureau"
Millwood,Washington,0,0,0,,,,,,,,,,,
Rockford,Washington,47.45212,-117.13075,1,place,,,,,Rockford,WA,"Spokane County",99030,US,"TIGER/Line® dataset from the US Census Bureau"
Spangle,Washington,47.438748,-117.370017,1,place,,,,,Spangle,WA,"Spokane County",99031,US,"TIGER/Line® dataset from the US Census Bureau"
Spokane,Washington,47.66264,-117.435997,1,place,,,,,Spokane,WA,"Spokane County",99201,US,"TIGER/Line® dataset from the US Census Bureau"
Valleyford,Washington,47.520107,-117.270216,1,place,,,,,Valleyford,WA,"Spokane County",99036,US,"TIGER/Line® dataset from the US Census Bureau"
Waverly,Washington,47.34267,-117.22797,1,place,,,,,Waverly,WA,"Spokane County",99039,US,"TIGER/Line® dataset from the US Census Bureau"
Chinook,Washington,46.27531,-123.9422,1,place,,,,,Chinook,WA,"Pacific County",98614,US,"TIGER/Line® dataset from the US Census Bureau"
Ilwaco,Washington,46.317185,-123.999449,1,place,,,,,Ilwaco,WA,"Pacific County",98624,US,"TIGER/Line® dataset from the US Census Bureau"
Raymond,Washington,46.653496,-123.657572,1,place,,,,,Raymond,WA,"Pacific County",98577,US,"TIGER/Line® dataset from the US Census Bureau"
"South Bend",Washington,46.588006,-123.834262,1,place,,,,,"South Bend",WA,"Pacific County",98586,US,"TIGER/Line® dataset from the US Census Bureau"
Connell,Washington,46.590118,-118.897786,1,place,,,,,Connell,WA,"Franklin County",99326,US,"TIGER/Line® dataset from the US Census Bureau"
Eltopia,Washington,46.508917,-118.992619,1,place,,,,,Eltopia,WA,"Franklin County",99330,US,"TIGER/Line® dataset from the US Census Bureau"
Kahlotus,Washington,46.677852,-118.53374,1,place,,,,,Kahlotus,WA,"Franklin County",99335,US,"TIGER/Line® dataset from the US Census Bureau"
Pasco,Washington,46.42066,-118.899447,1,place,,,,,Pasco,WA,"Franklin County",99301,US,"TIGER/Line® dataset from the US Census Bureau"
"Coulee City",Washington,47.61126,-119.29225,1,place,,,,,"Coulee City",WA,"Grant County",99115,US,"TIGER/Line® dataset from the US Census Bureau"
Ephrata,Washington,47.31764,-119.55365,1,place,,,,,Ephrata,WA,"Grant County",98823,US,"TIGER/Line® dataset from the US Census Bureau"
Hartline,Washington,47.611505,-119.084131,1,place,,,,,Hartline,WA,"Grant County",99135,US,"TIGER/Line® dataset from the US Census Bureau"
Krupp,Washington,0,0,0,,,,,,,,,,,
Marlin,Washington,47.301392,-119.063956,1,place,,,,,Marlin,WA,"Grant County",98832,US,"TIGER/Line® dataset from the US Census Bureau"
Quincy,Washington,47.182173,-119.754143,1,place,,,,,Quincy,WA,"Grant County",98848,US,"TIGER/Line® dataset from the US Census Bureau"
Warden,Washington,47.013759,-119.087915,1,place,,,,,Warden,WA,"Grant County",98857,US,"TIGER/Line® dataset from the US Census Bureau"
"Wilson Creek",Washington,47.473874,-119.18473,1,place,,,,,"Wilson Creek",WA,"Grant County",98860,US,"TIGER/Line® dataset from the US Census Bureau"
Coupeville,Washington,48.1894,-122.66765,1,place,,,,,Coupeville,WA,"Island County",98239,US,"TIGER/Line® dataset from the US Census Bureau"
Cunningham,Washington,46.828931,-118.829153,1,place,,,,,Cunningham,WA,"Adams County",99327,US,"TIGER/Line® dataset from the US Census Bureau"
Hatton,Washington,46.77062,-118.800049,1,place,,,,,Hatton,WA,"Adams County",99332,US,"TIGER/Line® dataset from the US Census Bureau"
Lind,Washington,46.904229,-118.690546,1,place,,,,,Lind,WA,"Adams County",99341,US,"TIGER/Line® dataset from the US Census Bureau"
Ritzville,Washington,47.087055,-118.4813,1,place,,,,,Ritzville,WA,"Adams County",99169,US,"TIGER/Line® dataset from the US Census Bureau"
Washtucna,Washington,46.815306,-118.338081,1,place,,,,,Washtucna,WA,"Adams County",99371,US,"TIGER/Line® dataset from the US Census Bureau"
Curlew,Washington,48.894734,-118.669864,1,place,,,,,Curlew,WA,"Ferry County",99118,US,"TIGER/Line® dataset from the US Census Bureau"
Orient,Washington,48.86601,-118.20278,1,place,,,,,Orient,WA,"Ferry County",99160,US,"TIGER/Line® dataset from the US Census Bureau"
Republic,Washington,48.667659,-118.680631,1,place,,,,,Republic,WA,"Ferry County",99166,US,"TIGER/Line® dataset from the US Census Bureau"
Newport,Washington,48.185849,-117.196815,1,place,,,,,Newport,WA,"Pend Oreille County",99156,US,"TIGER/Line® dataset from the US Census Bureau"
Cusick,Washington,48.510409,-117.348383,1,place,,,,,Cusick,WA,"Pend Oreille County",99119,US,"TIGER/Line® dataset from the US Census Bureau"
Ione,Washington,48.737714,-117.36469,1,place,,,,,Ione,WA,"Pend Oreille County",99139,US,"TIGER/Line® dataset from the US Census Bureau"
"Metaline Falls",Washington,48.86381,-117.37247,1,place,,,,,"Metaline Falls",WA,"Pend Oreille County",99153,US,"TIGER/Line® dataset from the US Census Bureau"
Dayton,Washington,46.392683,-117.94953,1,place,,,,,Dayton,WA,"Columbia County",99328,US,"TIGER/Line® dataset from the US Census Bureau"
Starbuck,Washington,46.512828,-118.10237,1,place,,,,,Starbuck,WA,"Columbia County",99359,US,"TIGER/Line® dataset from the US Census Bureau"
Dungeness,Washington,48.14676,-123.123234,0.8,place,,,,,Dungeness,WA,"Clallam County",98382,US,"TIGER/Line® dataset from the US Census Bureau"
"Port Angeles",Washington,48.051108,-123.360411,1,place,,,,,"Port Angeles",WA,"Clallam County",98362,US,"TIGER/Line® dataset from the US Census Bureau"
Sequim,Washington,48.06773,-123.080362,1,place,,,,,Sequim,WA,"Clallam County",98382,US,"TIGER/Line® dataset from the US Census Bureau"
Easton,Washington,47.232953,-121.177187,1,place,,,,,Easton,WA,"Kittitas County",98925,US,"TIGER/Line® dataset from the US Census Bureau"
Ellensburg,Washington,47.028084,-120.48998,1,place,,,,,Ellensburg,WA,"Kittitas County",98926,US,"TIGER/Line® dataset from the US Census Bureau"
Roslyn,Washington,47.223287,-121.002513,1,place,,,,,Roslyn,WA,"Kittitas County",98941,US,"TIGER/Line® dataset from the US Census Bureau"
"Friday Harbor",Washington,48.538181,-123.068323,1,place,,,,,"Friday Harbor",WA,"San Juan County",98250,US,"TIGER/Line® dataset from the US Census Bureau"
"Roche Harbor",Washington,48.609822,-123.148798,0.9,place,,,,,"Roche Harbor",WA,"San Juan County",98250,US,"TIGER/Line® dataset from the US Census Bureau"
Kennewick,Washington,46.212306,-119.155671,1,place,,,,,Kennewick,WA,"Benton County",99336,US,"TIGER/Line® dataset from the US Census Bureau"
Prosser,Washington,46.148328,-119.559674,1,place,,,,,Prosser,WA,"Benton County",99350,US,"TIGER/Line® dataset from the US Census Bureau"
Richland,Washington,46.28569,-119.28446,1,place,,,,,Richland,WA,"Benton County",99352,US,"TIGER/Line® dataset from the US Census Bureau"
"Pataha City",Washington,46.473209,-117.536574,0.8,place,,,,,Pataha,WA,"Garfield County",99347,US,"TIGER/Line® dataset from the US Census Bureau"
Pomeroy,Washington,46.475341,-117.537763,1,place,,,,,Pomeroy,WA,"Garfield County",99347,US,"TIGER/Line® dataset from the US Census Bureau"
"Port Townsend",Washington,48.018572,-122.849683,1,place,,,,,"Port Townsend",WA,"Jefferson County",98368,US,"TIGER/Line® dataset from the US Census Bureau"
Prescott,Washington,46.354972,-118.455541,1,place,,,,,Prescott,WA,"Walla Walla County",99348,US,"TIGER/Line® dataset from the US Census Bureau"
Touchet,Washington,46.04109,-118.67232,1,place,,,,,Touchet,WA,"Walla Walla County",99360,US,"TIGER/Line® dataset from the US Census Bureau"
Waitsburg,Washington,46.27042,-118.15329,1,place,,,,,Waitsburg,WA,"Walla Walla County",99361,US,"TIGER/Line® dataset from the US Census Bureau"
"Walla Walla",Washington,46.1341,-118.291407,1,place,,,,,"Walla Walla",WA,"Walla Walla County",99362,US,"TIGER/Line® dataset from the US Census Bureau"
Wallula,Washington,46.084584,-118.906079,1,place,,,,,Wallula,WA,"Walla Walla County",99363,US,"TIGER/Line® dataset from the US Census Bureau"
Shelton,Washington,47.263255,-123.159683,1,place,,,,,Shelton,WA,"Mason County",98584,US,"TIGER/Line® dataset from the US Census Bureau"
Stevenson,Washington,45.673707,-121.912581,1,place,,,,,Stevenson,WA,"Skamania County",98648,US,"TIGER/Line® dataset from the US Census Bureau"
Alderson,"West Virginia",37.72595,-80.64202,1,place,,,,,Alderson,WV,"Greenbrier County",24910,US,"TIGER/Line® dataset from the US Census Bureau"
Barboursville,"West Virginia",38.379347,-82.264954,1,place,,,,,Barboursville,WV,"Cabell County",25504,US,"TIGER/Line® dataset from the US Census Bureau"
Huntington,"West Virginia",38.371727,-82.412866,1,place,,,,,Huntington,WV,"Cabell County",25701,US,"TIGER/Line® dataset from the US Census Bureau"
Milton,"West Virginia",38.434487,-82.134925,1,place,,,,,Milton,WV,"Cabell County",25541,US,"TIGER/Line® dataset from the US Census Bureau"
Beckley,"West Virginia",37.822695,-81.265887,1,place,,,,,Beckley,WV,"Raleigh County",25801,US,"TIGER/Line® dataset from the US Census Bureau"
Belington,"West Virginia",39.022982,-79.932,1,place,,,,,Belington,WV,"Barbour County",26250,US,"TIGER/Line® dataset from the US Census Bureau"
Philippi,"West Virginia",39.161343,-80.049182,1,place,,,,,Philippi,WV,"Barbour County",26416,US,"TIGER/Line® dataset from the US Census Bureau"
Belle,"West Virginia",38.232406,-81.502399,1,place,,,,,Belle,WV,"Kanawha County",25015,US,"TIGER/Line® dataset from the US Census Bureau"
Charleston,"West Virginia",38.350719,-81.630359,1,place,,,,,Charleston,WV,"Kanawha County",25301,US,"TIGER/Line® dataset from the US Census Bureau"
Chelyan,"West Virginia",38.195381,-81.49095,0.8,place,,,,,Chelyan,WV,"Kanawha County",25041,US,"TIGER/Line® dataset from the US Census Bureau"
Clendenin,"West Virginia",38.453862,-81.357213,1,place,,,,,Clendenin,WV,"Kanawha County",25045,US,"TIGER/Line® dataset from the US Census Bureau"
Dunbar,"West Virginia",38.36065,-81.73735,1,place,,,,,Dunbar,WV,"Kanawha County",25064,US,"TIGER/Line® dataset from the US Census Bureau"
"Saint Albans","West Virginia",38.38565,-81.83624,1,place,,,,,"Saint Albans",WV,"Kanawha County",25177,US,"TIGER/Line® dataset from the US Census Bureau"
"Berkeley Springs","West Virginia",39.552557,-78.18773,1,place,,,,,"Berkeley Springs",WV,"Morgan County",25411,US,"TIGER/Line® dataset from the US Census Bureau"
Bluefield,"West Virginia",37.26984,-81.22232,1,place,,,,,Bluefield,WV,"Mercer County",24701,US,"TIGER/Line® dataset from the US Census Bureau"
Princeton,"West Virginia",37.379876,-81.117475,1,place,,,,,Princeton,WV,"Mercer County",24740,US,"TIGER/Line® dataset from the US Census Bureau"
Buckhannon,"West Virginia",38.975479,-80.240664,1,place,,,,,Buckhannon,WV,"Upshur County",26201,US,"TIGER/Line® dataset from the US Census Bureau"
Cameron,"West Virginia",39.872322,-80.555275,1,place,,,,,Cameron,WV,"Marshall County",26033,US,"TIGER/Line® dataset from the US Census Bureau"
Moundsville,"West Virginia",39.916748,-80.737134,1,place,,,,,Moundsville,WV,"Marshall County",26041,US,"TIGER/Line® dataset from the US Census Bureau"
"Charles Town","West Virginia",39.28899,-77.85972,1,place,,,,,"Charles Town",WV,"Jefferson County",25414,US,"TIGER/Line® dataset from the US Census Bureau"
"Harpers Ferry","West Virginia",39.314617,-77.789387,1,place,,,,,"Harpers Ferry",WV,"Jefferson County",25425,US,"TIGER/Line® dataset from the US Census Bureau"
Shepherdstown,"West Virginia",39.4301,-77.80416,1,place,,,,,Shepherdstown,WV,"Jefferson County",25443,US,"TIGER/Line® dataset from the US Census Bureau"
Chester,"West Virginia",40.61312,-80.56285,1,place,,,,,Chester,WV,"Hancock County",26034,US,"TIGER/Line® dataset from the US Census Bureau"
"New Cumberland","West Virginia",40.522005,-80.571689,1,place,,,,,"New Cumberland",WV,"Hancock County",26047,US,"TIGER/Line® dataset from the US Census Bureau"
Newell,"West Virginia",40.608776,-80.613199,1,place,,,,,Newell,WV,"Hancock County",26050,US,"TIGER/Line® dataset from the US Census Bureau"
Weirton,"West Virginia",40.41896,-80.58952,1,place,,,,,Weirton,WV,"Hancock County",26062,US,"TIGER/Line® dataset from the US Census Bureau"
Clarksburg,"West Virginia",39.287434,-80.341883,1,place,,,,,Clarksburg,WV,"Harrison County",26301,US,"TIGER/Line® dataset from the US Census Bureau"
Salem,"West Virginia",39.245329,-80.49102,1,place,,,,,Salem,WV,"Harrison County",26426,US,"TIGER/Line® dataset from the US Census Bureau"
Davis,"West Virginia",39.130056,-79.468329,1,place,,,,,Davis,WV,"Tucker County",26260,US,"TIGER/Line® dataset from the US Census Bureau"
Parsons,"West Virginia",39.096016,-79.678724,1,place,,,,,Parsons,WV,"Tucker County",26287,US,"TIGER/Line® dataset from the US Census Bureau"
Davy,"West Virginia",37.467849,-81.681104,1,place,,,,,Davy,WV,"McDowell County",24828,US,"TIGER/Line® dataset from the US Census Bureau"
Iaeger,"West Virginia",37.46456,-81.81373,1,place,,,,,Iaeger,WV,"McDowell County",24844,US,"TIGER/Line® dataset from the US Census Bureau"
Keystone,"West Virginia",37.414357,-81.431783,1,place,,,,,Keystone,WV,"McDowell County",24852,US,"TIGER/Line® dataset from the US Census Bureau"
Northfork,"West Virginia",37.42095,-81.4401,1,place,,,,,Northfork,WV,"McDowell County",24868,US,"TIGER/Line® dataset from the US Census Bureau"
Welch,"West Virginia",37.43289,-81.58455,1,place,,,,,Welch,WV,"McDowell County",24801,US,"TIGER/Line® dataset from the US Census Bureau"
Elkins,"West Virginia",38.92594,-79.84673,1,place,,,,,Elkins,WV,"Randolph County",26241,US,"TIGER/Line® dataset from the US Census Bureau"
Fairmont,"West Virginia",39.494115,-80.221282,1,place,,,,,Fairmont,WV,"Marion County",26554,US,"TIGER/Line® dataset from the US Census Bureau"
Mannington,"West Virginia",39.53092,-80.34342,1,place,,,,,Mannington,WV,"Marion County",26582,US,"TIGER/Line® dataset from the US Census Bureau"
Follansbee,"West Virginia",40.335218,-80.570953,1,place,,,,,Follansbee,WV,"Brooke County",26037,US,"TIGER/Line® dataset from the US Census Bureau"
Wellsburg,"West Virginia",40.293469,-80.594036,1,place,,,,,Wellsburg,WV,"Brooke County",26070,US,"TIGER/Line® dataset from the US Census Bureau"
Gassaway,"West Virginia",38.67315,-80.77482,1,place,,,,,Gassaway,WV,"Braxton County",26624,US,"TIGER/Line® dataset from the US Census Bureau"
Sutton,"West Virginia",38.654141,-80.67597,1,place,,,,,Sutton,WV,"Braxton County",26601,US,"TIGER/Line® dataset from the US Census Bureau"
